"sequence","AccelerometerX","AccelerometerY","AccelerometerZ","GyroscopeX","GyroscopeY","GyroscopeZ"
6779,-54,-984,25,-10,9,23
6780,33,-984,27,-11,12,19
6781,38,-985,15,-10,10,25
6782,0,-985,29,-11,14,31
6783,-85,-983,32,-9,10,29
6784,-41,-991,29,-11,13,18
6785,79,-997,15,-9,12,17
6786,-30,-972,17,-10,13,29
6787,-81,-980,32,-7,8,23
6788,47,-983,19,-11,13,15
6789,9,-989,36,-12,11,23
6790,-60,-983,21,-13,12,23
6791,-21,-974,36,-10,10,15
6792,56,-974,42,-14,15,15
6793,-21,-985,29,-13,12,23
6794,-34,-976,22,-12,14,21
6795,1,-983,16,-12,11,18
6796,7,-982,19,-14,14,19
6797,-18,-980,21,-12,11,20
6798,-23,-983,25,-12,13,18
6799,9,-982,6,-11,11,17
6800,10,-983,34,-12,15,20
6801,9,-981,35,-9,10,24
6802,-3,-983,33,-9,13,26
6803,30,-989,12,-10,14,28
6804,-22,-996,9,-9,13,34
6805,-114,-974,34,-7,7,27
6806,0,-988,11,-7,11,12
6807,85,-990,22,-10,12,17
6808,-58,-981,31,-10,12,28
6809,-37,-972,42,-11,10,20
6810,25,-991,25,-11,12,18
6811,10,-981,40,-11,13,22
6812,-48,-980,26,-11,13,24
6813,-22,-975,26,-13,11,17
6814,27,-977,29,-12,12,17
6815,-11,-983,20,-13,11,21
6816,-39,-989,20,-11,12,19
6817,14,-972,14,-12,11,14
6818,13,-984,32,-12,13,20
6819,-24,-982,21,-13,13,22
6820,-13,-978,29,-10,12,19
6821,10,-991,15,-11,10,19
6822,36,-984,22,-9,13,24
6823,-30,-976,27,-10,12,31
6824,-22,-991,27,-11,12,28
6825,37,-993,4,-11,11,25
6826,-50,-979,32,-8,14,28
6827,-87,-982,41,-12,12,21
6828,6,-988,29,-9,11,10
6829,103,-989,26,-10,12,16
6830,-25,-983,20,-10,12,31
6831,-93,-976,21,-12,11,25
6832,-1,-983,32,-10,12,15
6833,33,-982,30,-13,10,16
6834,-35,-979,29,-12,13,20
6835,-19,-974,26,-11,11,16
6836,31,-975,39,-11,12,16
6837,-13,-990,22,-15,14,21
6838,-13,-972,28,-12,14,20
6839,3,-977,13,-14,12,20
6840,-9,-982,14,-12,12,22
6841,-26,-989,23,-13,12,19
6842,15,-980,23,-9,12,18
6843,11,-988,21,-10,10,23
6844,45,-980,18,-9,11,27
6845,-31,-991,40,-11,11,34
6846,-64,-988,14,-10,11,28
6847,25,-993,16,-11,13,21
6848,-38,-972,28,-7,11,23
6849,-55,-982,32,-9,12,19
6850,41,-981,19,-8,9,13
6851,53,-986,41,-12,13,21
6852,-51,-978,16,-11,12,29
6853,-65,-981,37,-10,12,20
6854,30,-973,33,-10,11,13
6855,5,-990,35,-12,10,19
6856,-33,-982,25,-12,12,19
6857,0,-979,17,-12,12,16
6858,19,-981,17,-11,11,18
6859,-20,-981,18,-14,12,22
6860,-31,-983,24,-12,13,19
6861,7,-979,13,-13,12,16
6862,19,-984,18,-9,10,18
6863,-10,-973,34,-11,13,23
6864,-19,-992,33,-9,13,24
6865,49,-980,25,-10,14,24
6866,39,-990,13,-11,13,33
6867,-88,-989,31,-12,13,37
6868,-71,-984,6,-9,12,21
6869,43,-994,20,-7,13,16
6870,-10,-981,25,-8,11,23
6871,-42,-974,43,-11,13,20
6872,22,-985,27,-10,9,18
6873,23,-992,33,-11,11,22
6874,-19,-969,29,-13,12,26
6875,-62,-981,23,-12,13,23
6876,10,-969,35,-11,11,15
6877,13,-981,24,-14,12,17
6878,-23,-984,24,-12,12,19
6879,-30,-977,18,-13,15,17
6880,30,-980,32,-11,11,15
6881,7,-995,12,-14,12,21
6882,-25,-977,28,-11,12,22
6883,4,-979,11,-12,12,22
6884,0,-995,17,-9,10,23
6885,-7,-973,27,-11,12,24
6886,6,-988,32,-9,11,25
6887,16,-986,13,-11,13,27
6888,-21,-985,25,-6,9,29
6889,-89,-988,37,-10,12,25
6890,-11,-984,21,-9,11,14
6891,77,-984,25,-9,11,17
6892,-19,-974,19,-10,11,28
6893,-62,-983,31,-11,13,23
6894,9,-982,23,-9,11,17
6895,9,-990,43,-11,12,20
6896,-12,-973,18,-11,11,21
6897,-26,-980,37,-12,14,20
6898,9,-981,30,-12,11,19
6899,-8,-981,24,-13,14,20
6900,-23,-979,17,-12,12,19
6901,-2,-976,21,-13,15,17
6902,-4,-982,16,-10,12,18
6903,-15,-984,27,-12,14,17
6904,7,-983,20,-12,12,17
6905,16,-985,18,-11,14,21
6906,19,-985,34,-9,10,26
6907,4,-982,26,-11,13,29
6908,-11,-993,15,-11,13,30
6909,-21,-990,12,-10,14,29
6910,-81,-979,25,-9,8,23
6911,-31,-983,26,-9,11,13
6912,67,-988,28,-7,11,12
6913,33,-978,26,-12,13,25
6914,-77,-981,20,-12,10,28
6915,-17,-979,36,-11,13,20
6916,16,-983,32,-12,11,18
6917,-25,-981,33,-12,12,19
6918,-26,-983,30,-14,12,17
6919,25,-975,21,-12,14,16
6920,1,-984,21,-11,11,20
6921,-37,-980,25,-12,12,21
6922,-1,-977,21,-12,10,18
6923,18,-988,3,-13,13,19
6924,2,-977,29,-11,10,23
6925,-36,-978,23,-10,10,24
6926,-26,-985,32,-9,10,19
6927,53,-991,16,-10,16,18
6928,44,-979,27,-9,12,29
6929,-77,-989,24,-10,11,33
6930,8,-987,6,-9,10,24
6931,3,-985,21,-9,13,27
6932,-93,-986,31,-11,9,24
6933,-15,-973,35,-10,10,13
6934,55,-991,29,-10,12,15
6935,21,-988,27,-10,12,22
6936,-53,-976,22,-12,10,26
6937,-35,-978,25,-12,12,20
6938,22,-978,36,-12,12,17
6939,2,-975,22,-13,12,20
6940,-43,-981,20,-14,11,21
6941,-3,-973,28,-11,13,16
6942,21,-983,30,-14,12,18
6943,-29,-988,22,-11,13,20
6944,0,-969,30,-13,13,17
6945,19,-989,7,-13,13,20
6946,-15,-977,24,-11,12,23
6947,-29,-983,26,-9,12,22
6948,22,-993,20,-11,11,21
6949,46,-980,16,-9,13,28
6950,-12,-991,34,-11,15,35
6951,-125,-976,26,-12,11,28
6952,13,-991,18,-11,13,12
6953,90,-991,19,-7,13,18
6954,-101,-970,27,-9,11,29
6955,-34,-984,33,-9,12,16
6956,73,-993,27,-11,14,15
6957,-8,-985,32,-11,13,26
6958,-79,-976,18,-12,10,25
6959,-1,-969,49,-9,12,14
6960,35,-986,33,-14,13,15
6961,-16,-989,26,-12,12,21
6962,-45,-973,20,-12,13,19
6963,25,-975,19,-11,11,16
6964,10,-989,17,-15,13,20
6965,-25,-977,26,-11,11,22
6966,-19,-979,18,-13,13,19
6967,6,-988,9,-11,11,18
6968,14,-982,33,-10,13,20
6969,0,-979,35,-8,11,25
6970,-4,-989,29,-11,14,24
6971,53,-986,8,-10,14,25
6972,-55,-990,29,-11,14,34
6973,-103,-983,24,-9,8,24
6974,32,-987,22,-9,14,12
6975,66,-984,21,-8,11,20
6976,-93,-980,29,-12,12,29
6977,-7,-970,32,-10,11,17
6978,31,-996,31,-11,14,17
6979,-9,-975,34,-11,10,22
6980,-39,-983,31,-14,13,21
6981,9,-976,25,-13,11,18
6982,8,-981,30,-14,14,21
6983,-40,-983,16,-12,11,21
6984,-20,-977,31,-13,14,17
6985,24,-980,6,-14,11,16
6986,10,-984,26,-14,14,21
6987,-40,-984,23,-12,10,21
6988,-12,-978,25,-10,12,17
6989,39,-992,15,-10,10,18
6990,29,-975,31,-10,16,27
6991,-49,-988,24,-10,11,31
6992,24,-989,20,-11,13,25
6993,5,-988,10,-9,12,30
6994,-75,-985,27,-9,13,29
6995,-77,-977,38,-9,10,17
6996,42,-981,30,-10,13,9
6997,79,-996,30,-10,11,19
6998,-48,-971,19,-12,12,30
6999,-66,-980,28,-13,11,23
7000,18,-983,23,-12,14,15
7001,20,-979,37,-13,11,20
7002,-51,-983,19,-12,11,22
7003,-11,-970,31,-11,11,15
7004,21,-987,30,-13,15,16
7005,-13,-988,28,-14,12,20
7006,-15,-972,22,-11,14,19
7007,17,-981,12,-13,12,20
7008,0,-982,12,-12,13,23
7009,-27,-979,23,-12,12,22
7010,-16,-990,22,-10,11,20
7011,34,-980,20,-9,9,21
7012,44,-984,30,-10,12,28
7013,-77,-987,35,-11,13,34
7014,-29,-987,24,-9,11,23
7015,42,-991,13,-9,11,21
7016,-45,-980,28,-8,12,27
7017,-54,-974,22,-10,9,19
7018,45,-984,22,-11,12,14
7019,37,-993,24,-12,12,23
7020,-73,-979,25,-11,12,27
7021,-45,-982,34,-10,10,17
7022,44,-976,45,-12,11,13
7023,8,-976,27,-16,13,21
7024,-37,-983,30,-12,14,23
7025,-18,-974,16,-12,13,18
7026,20,-978,20,-10,12,17
7027,-21,-990,12,-14,13,20
7028,-13,-975,29,-12,13,17
7029,-6,-983,12,-13,10,17
7030,20,-983,22,-10,13,19
7031,22,-978,36,-10,12,22
7032,-27,-989,30,-9,13,27
7033,17,-987,24,-9,11,27
7034,30,-988,6,-10,12,30
7035,-110,-982,34,-11,12,32
7036,-57,-986,16,-9,12,17
7037,70,-991,25,-8,10,13
7038,13,-982,20,-12,13,25
7039,-65,-978,38,-12,11,25
7040,0,-977,30,-10,12,18
7041,16,-1000,34,-13,12,21
7042,-24,-973,31,-13,14,23
7043,-48,-977,25,-12,13,20
7044,17,-975,31,-13,11,14
7045,16,-982,22,-13,11,18
7046,-45,-987,20,-13,14,21
7047,-1,-972,25,-11,12,16
7048,32,-983,16,-10,10,18
7049,-4,-985,20,-14,12,24
7050,-39,-980,30,-11,14,22
7051,-3,-984,20,-10,11,18
7052,31,-988,21,-10,12,20
7053,-4,-978,32,-10,10,26
7054,-26,-989,26,-8,12,26
7055,35,-990,11,-11,12,24
7056,-6,-987,12,-9,12,30
7057,-76,-984,36,-11,13,29
7058,-81,-977,32,-8,11,16
7059,93,-993,26,-8,9,9
7060,58,-987,24,-11,11,25
7061,-100,-971,21,-13,14,32
7062,-37,-980,30,-10,11,18
7063,42,-988,29,-10,10,14
7064,10,-980,40,-12,11,22
7065,-69,-978,15,-14,14,23
7066,7,-970,32,-11,12,15
7067,34,-983,21,-13,11,18
7068,-39,-984,26,-11,12,22
7069,-16,-971,21,-12,14,17
7070,19,-980,14,-12,11,18
7071,-2,-988,19,-13,11,21
7072,-19,-982,21,-10,11,21
7073,0,-990,23,-11,12,21
7074,30,-981,17,-7,12,22
7075,41,-983,33,-10,14,31
7076,-91,-988,31,-11,12,34
7077,-25,-985,21,-11,13,21
7078,52,-992,11,-7,12,20
7079,-81,-973,30,-9,13,26
7080,-46,-981,27,-9,11,15
7081,80,-990,26,-10,11,13
7082,17,-984,32,-11,10,25
7083,-82,-979,20,-14,12,26
7084,-20,-977,38,-9,12,15
7085,37,-982,36,-12,10,16
7086,-17,-985,25,-11,11,21
7087,-21,-978,26,-13,14,19
7088,-1,-975,21,-10,13,18
7089,13,-984,16,-13,13,20
7090,-22,-984,25,-12,11,21
7091,-14,-976,23,-13,13,18
7092,9,-989,12,-10,12,18
7093,-7,-976,28,-11,11,20
7094,-19,-990,32,-10,11,22
7095,33,-976,24,-11,14,21
7096,21,-991,20,-8,12,29
7097,-1,-984,14,-11,13,33
7098,-100,-989,28,-9,12,30
7099,-6,-988,22,-10,13,17
7100,44,-988,27,-7,11,18
7101,-50,-968,29,-10,10,24
7102,-23,-984,35,-10,11,18
7103,27,-984,22,-11,13,17
7104,-12,-989,34,-9,10,22
7105,-27,-981,25,-14,12,21
7106,-17,-973,29,-11,12,18
7107,9,-976,33,-14,12,19
7108,-2,-986,24,-11,11,20
7109,-34,-980,23,-12,12,20
7110,-8,-978,22,-10,10,16
7111,13,-985,29,-14,13,16
7112,-14,-983,21,-12,12,20
7113,-19,-982,29,-14,14,18
7114,24,-982,7,-9,12,18
7115,3,-985,23,-9,11,23
7116,-8,-986,29,-8,10,26
7117,27,-984,19,-11,14,27
7118,-4,-982,12,-8,11,32
7119,-52,-988,25,-10,12,30
7120,-93,-984,36,-8,8,20
7121,-8,-988,33,-11,14,8
7122,119,-989,30,-8,12,14
7123,-14,-975,28,-13,13,30
7124,-85,-974,23,-12,11,26
7125,-8,-985,22,-11,14,17
7126,27,-982,26,-11,9,17
7127,-30,-984,33,-14,12,22
7128,-48,-973,17,-12,11,16
7129,38,-980,43,-12,12,13
7130,7,-990,20,-10,10,19
7131,-33,-977,30,-11,14,21
7132,0,-978,19,-13,13,18
7133,29,-981,13,-15,15,21
7134,-20,-985,14,-10,9,24
7135,-53,-981,26,-12,12,21
7136,21,-988,26,-10,12,16
7137,59,-979,22,-10,13,23
7138,-11,-984,44,-10,9,31
7139,-73,-992,27,-12,12,29
7140,-10,-991,19,-8,12,21
7141,47,-989,17,-8,15,23
7142,-74,-981,23,-10,9,28
7143,-36,-972,25,-10,12,17
7144,59,-994,25,-10,11,16
7145,14,-981,27,-11,10,23
7146,-93,-981,34,-12,10,25
7147,4,-973,39,-12,14,14
7148,56,-979,40,-12,10,17
7149,-35,-980,30,-13,12,24
7150,-40,-980,26,-12,11,19
7151,9,-975,13,-13,16,16
7152,11,-984,22,-14,11,20
7153,-27,-984,18,-13,12,19
7154,-9,-974,20,-12,12,17
7155,1,-994,12,-12,13,17
7156,19,-977,31,-10,11,20
7157,-4,-982,33,-9,11,24
7158,-3,-991,25,-8,11,25
7159,40,-987,11,-8,13,27
7160,-24,-987,23,-11,13,34
7161,-120,-983,25,-10,12,28
7162,20,-987,17,-9,12,12
7163,53,-987,29,-8,12,18
7164,-49,-979,36,-12,12,27
7165,-13,-976,39,-11,13,20
7166,11,-986,25,-11,13,21
7167,-5,-989,29,-10,10,22
7168,-34,-975,17,-13,12,22
7169,-28,-985,31,-10,12,18
7170,17,-975,25,-12,12,15
7171,0,-981,32,-10,10,19
7172,-31,-982,18,-12,11,18
7173,16,-976,32,-12,13,15
7174,22,-984,18,-13,12,21
7175,-38,-984,25,-11,13,24
7176,-18,-979,15,-13,13,20
7177,15,-985,12,-9,11,20
7178,-2,-983,26,-10,10,23
7179,8,-985,28,-10,11,24
7180,3,-984,31,-12,13,27
7181,9,-988,10,-8,12,29
7182,-44,-983,38,-9,11,30
7183,-105,-984,31,-8,11,21
7184,45,-990,21,-10,15,10
7185,76,-975,22,-9,11,20
7186,-78,-983,28,-12,10,30
7187,-44,-980,25,-11,10,18
7188,26,-987,36,-11,13,16
7189,4,-985,30,-11,12,21
7190,-38,-977,31,-14,12,21
7191,11,-973,37,-13,13,17
7192,0,-990,21,-13,13,20
7193,-24,-976,21,-11,14,19
7194,0,-980,20,-11,11,18
7195,8,-980,18,-12,12,20
7196,-19,-980,26,-15,13,21
7197,-18,-983,22,-10,11,18
7198,6,-986,19,-11,12,17
7199,35,-977,19,-9,14,20
7200,30,-988,32,-12,13,28
7201,-42,-979,27,-8,11,32
7202,-19,-996,22,-12,14,27
7203,5,-992,10,-10,12,26
7204,-93,-975,30,-8,12,24
7205,0,-990,19,-7,10,13
7206,52,-982,34,-10,13,16
7207,12,-980,33,-11,12,25
7208,-67,-984,23,-12,11,26
7209,-12,-972,35,-10,12,17
7210,13,-983,37,-12,13,18
7211,-19,-980,25,-11,13,20
7212,-7,-980,29,-14,13,17
7213,3,-977,22,-12,11,17
7214,-12,-980,24,-13,12,19
7215,-16,-986,23,-12,12,18
7216,-1,-982,23,-12,12,18
7217,14,-985,7,-12,11,20
7218,3,-978,25,-13,12,23
7219,-46,-986,28,-9,9,23
7220,10,-982,28,-10,11,18
7221,59,-989,25,-8,12,24
7222,-7,-981,30,-12,13,32
7223,-86,-988,18,-9,10,28
7224,31,-984,14,-8,11,19
7225,-17,-993,24,-9,11,25
7226,-61,-974,35,-12,12,22
7227,13,-977,37,-9,11,15
7228,39,-991,25,-11,12,19
7229,-14,-984,28,-11,12,26
7230,-60,-981,24,-12,11,23
7231,-6,-981,38,-10,11,15
7232,29,-976,33,-14,11,18
7233,-13,-985,24,-12,12,22
7234,-37,-979,20,-12,12,19
7235,2,-975,35,-11,11,16
7236,14,-987,23,-15,13,19
7237,-22,-979,26,-11,13,19
7238,-4,-975,21,-13,13,18
7239,7,-992,7,-10,10,19
7240,-13,-975,29,-10,13,20
7241,8,-986,30,-8,12,21
7242,26,-990,15,-11,13,26
7243,30,-980,24,-8,11,31
7244,-53,-991,34,-12,12,36
7245,-117,-977,27,-9,9,23
7246,53,-1000,25,-9,13,10
7247,47,-978,22,-7,9,21
7248,-81,-979,34,-11,12,27
7249,4,-978,22,-8,10,16
7250,25,-989,38,-11,11,18
7251,-17,-980,20,-12,11,23
7252,-59,-980,35,-12,13,22
7253,24,-969,39,-11,11,15
7254,15,-984,34,-14,13,19
7255,-47,-984,28,-13,13,19
7256,-2,-971,26,-14,15,16
7257,7,-982,13,-11,11,18
7258,5,-985,23,-14,12,19
7259,-24,-982,20,-11,12,20
7260,-18,-986,11,-13,14,20
7261,30,-982,23,-8,11,18
7262,12,-979,45,-11,13,25
7263,-15,-986,30,-11,11,28
7264,23,-988,18,-9,14,27
7265,-1,-989,14,-7,10,31
7266,-104,-984,28,-9,11,29
7267,-33,-977,28,-7,11,14
7268,77,-992,24,-7,13,14
7269,-1,-983,19,-10,11,26
7270,-73,-973,33,-13,13,25
7271,12,-991,30,-10,11,18
7272,18,-981,35,-9,9,20
7273,-29,-979,44,-12,9,22
7274,-34,-981,16,-14,15,18
7275,32,-977,32,-12,12,16
7276,6,-981,23,-13,12,21
7277,-63,-984,24,-10,11,20
7278,8,-974,20,-13,14,14
7279,37,-981,17,-12,11,18
7280,-13,-983,25,-14,11,25
7281,-55,-978,31,-10,8,21
7282,17,-983,24,-11,13,15
7283,38,-993,21,-7,12,22
7284,20,-974,27,-10,14,30
7285,-49,-989,23,-9,10,31
7286,11,-990,13,-11,13,25
7287,2,-994,18,-7,12,29
7288,-115,-971,33,-9,9,26
7289,-21,-985,43,-10,9,12
7290,85,-992,23,-11,13,12
7291,15,-985,44,-8,10,25
7292,-61,-977,16,-13,11,28
7293,-31,-985,35,-10,13,18
7294,18,-972,30,-12,13,17
7295,-9,-986,35,-11,11,21
7296,-42,-976,16,-12,12,20
7297,12,-973,31,-11,12,15
7298,18,-989,25,-15,14,17
7299,-27,-980,23,-9,11,19
7300,-15,-980,27,-13,13,16
7301,31,-982,14,-12,12,17
7302,0,-982,19,-12,12,23
7303,-41,-983,32,-9,11,24
7304,13,-988,27,-12,12,20
7305,59,-983,16,-9,12,26
7306,-15,-990,31,-10,14,35
7307,-103,-976,40,-10,10,28
7308,-11,-992,25,-11,12,15
7309,76,-992,18,-8,11,17
7310,-39,-975,22,-11,13,28
7311,-67,-977,33,-9,11,21
7312,42,-987,26,-12,13,15
7313,14,-989,31,-10,11,23
7314,-71,-977,24,-12,11,24
7315,-26,-976,39,-11,11,14
7316,49,-973,43,-14,13,14
7317,-6,-994,25,-12,12,22
7318,-28,-975,32,-13,13,20
7319,0,-973,19,-11,13,19
7320,5,-987,15,-14,13,21
7321,-13,-980,25,-13,12,21
7322,-24,-983,20,-13,11,19
7323,-9,-990,8,-9,10,16
7324,22,-977,34,-11,14,18
7325,4,-984,34,-9,11,23
7326,-10,-983,28,-10,12,25
7327,45,-985,19,-8,12,27
7328,-16,-994,18,-10,15,34
7329,-121,-983,28,-9,11,28
7330,-4,-981,17,-9,12,12
7331,92,-995,23,-8,10,16
7332,-68,-982,26,-11,10,27
7333,-51,-972,47,-8,12,18
7334,53,-992,27,-12,13,14
7335,23,-975,42,-13,14,22
7336,-68,-982,26,-14,12,26
7337,-18,-977,24,-11,12,17
7338,28,-973,27,-12,12,16
7339,-30,-982,25,-12,14,21
7340,-35,-982,25,-14,12,17
7341,12,-979,15,-11,12,15
7342,29,-988,28,-13,12,17
7343,-24,-980,21,-12,13,21
7344,-30,-981,29,-11,14,19
7345,37,-992,15,-10,11,18
7346,32,-982,24,-10,10,27
7347,-43,-980,32,-10,13,30
7348,1,-990,17,-12,13,26
7349,12,-990,10,-9,11,27
7350,-75,-989,36,-9,10,26
7351,-50,-970,39,-9,12,18
7352,28,-990,27,-9,14,12
7353,85,-983,33,-11,13,20
7354,-62,-986,25,-14,12,32
7355,-69,-983,19,-9,12,23
7356,17,-983,32,-10,11,15
7357,14,-979,35,-12,11,18
7358,-41,-983,30,-15,12,20
7359,-4,-972,27,-11,13,15
7360,40,-976,32,-13,11,17
7361,-27,-993,20,-13,13,23
7362,-24,-971,30,-12,12,19
7363,21,-980,9,-13,13,18
7364,0,-984,12,-12,10,22
7365,-44,-982,26,-11,11,21
7366,-6,-986,28,-12,13,18
7367,36,-988,23,-11,13,20
7368,35,-982,28,-9,11,27
7369,-42,-988,32,-10,13,33
7370,-39,-984,21,-11,13,27
7371,24,-992,19,-9,15,24
7372,-61,-971,21,-9,9,25
7373,-45,-984,32,-8,10,17
7374,52,-985,23,-8,11,13
7375,30,-987,34,-11,14,22
7376,-53,-982,25,-11,10,26
7377,-35,-976,42,-10,13,20
7378,19,-977,36,-13,13,17
7379,-1,-986,32,-13,14,21
7380,-28,-974,26,-13,13,21
7381,-13,-983,19,-11,14,19
7382,6,-985,22,-11,11,17
7383,-10,-983,20,-11,11,18
7384,-19,-984,21,-12,9,19
7385,19,-974,16,-13,13,16
7386,18,-985,31,-11,11,21
7387,-29,-986,29,-10,13,25
7388,10,-979,33,-9,11,23
7389,30,-986,13,-11,16,28
7390,-6,-988,13,-10,13,32
7391,-76,-983,26,-11,14,29
7392,-33,-986,15,-8,10,19
7393,45,-989,26,-9,13,16
7394,-8,-979,32,-9,11,23
7395,-44,-979,41,-12,13,23
7396,4,-987,29,-10,11,18
7397,16,-987,27,-12,15,21
7398,-30,-976,29,-11,11,23
7399,-43,-979,22,-14,13,19
7400,13,-973,31,-12,9,14
7401,8,-985,25,-13,13,18
7402,-21,-985,23,-11,12,20
7403,-12,-975,22,-11,13,18
7404,30,-981,29,-12,12,18
7405,-13,-985,22,-15,15,23
7406,-36,-975,30,-11,13,19
7407,9,-984,9,-12,14,16
7408,7,-985,27,-10,11,21
7409,11,-981,26,-11,13,23
7410,5,-984,31,-10,11,26
7411,9,-987,1,-11,13,29
7412,-13,-991,21,-9,10,31
7413,-117,-978,39,-11,12,26
7414,-17,-989,23,-10,9,11
7415,115,-987,20,-8,11,13
7416,-18,-979,25,-10,11,30
7417,-80,-980,26,-12,14,25
7418,3,-982,32,-8,10,16
7419,38,-986,39,-12,11,18
7420,-40,-977,32,-12,11,24
7421,-44,-974,32,-13,15,20
7422,28,-983,33,-11,10,15
7423,4,-983,29,-13,10,20
7424,-36,-985,20,-11,10,20
7425,1,-978,17,-13,15,17
7426,10,-979,19,-11,9,18
7427,-5,-991,16,-13,12,22
7428,-24,-984,26,-11,10,21
7429,16,-976,18,-9,13,20
7430,36,-990,23,-8,10,25
7431,0,-975,39,-10,13,30
7432,-58,-986,26,-9,11,29
7433,5,-995,12,-9,13,23
7434,-39,-977,30,-6,10,23
7435,-43,-983,31,-12,12,19
7436,14,-991,18,-8,12,15
7437,58,-976,33,-10,12,22
7438,-37,-992,17,-10,10,29
7439,-54,-977,34,-11,13,23
7440,1,-983,41,-11,12,17
7441,-1,-983,30,-12,12,18
7442,-13,-976,33,-11,10,18
7443,1,-974,23,-13,12,18
7444,-5,-979,31,-12,12,19
7445,-5,-977,20,-12,12,20
7446,-7,-979,18,-12,12,20
7447,-7,-986,12,-13,13,20
7448,-3,-980,30,-12,13,21
7449,-21,-985,27,-13,11,20
7450,1,-981,28,-7,9,20
7451,34,-991,20,-10,13,23
7452,28,-988,25,-10,13,30
7453,-61,-985,19,-10,11,32
7454,-2,-995,12,-7,12,25
7455,-12,-981,22,-7,12,25
7456,-74,-976,37,-9,12,22
7457,-2,-982,31,-11,11,13
7458,55,-984,35,-10,13,16
7459,6,-981,28,-13,12,25
7460,-70,-985,22,-10,12,27
7461,-9,-974,35,-11,11,18
7462,20,-977,37,-12,12,18
7463,-12,-988,22,-14,12,20
7464,-22,-976,16,-10,12,19
7465,0,-978,37,-11,10,17
7466,6,-990,21,-11,12,18
7467,-29,-981,37,-13,13,20
7468,0,-973,19,-11,13,18
7469,7,-993,7,-10,10,20
7470,-10,-973,18,-10,11,20
7471,-13,-983,33,-9,13,21
7472,28,-992,15,-9,13,23
7473,50,-982,24,-10,10,29
7474,-29,-984,40,-11,12,37
7475,-157,-978,26,-11,10,27
7476,86,-1000,13,-8,13,10
7477,30,-989,28,-8,10,24
7478,-113,-967,30,-10,11,24
7479,23,-983,25,-10,12,13
7480,66,-990,25,-11,12,19
7481,-44,-986,29,-14,12,29
7482,-80,-970,14,-12,14,22
7483,28,-975,56,-9,13,12
7484,33,-985,28,-12,11,18
7485,-39,-983,34,-12,11,22
7486,-30,-977,20,-13,13,17
7487,41,-975,12,-11,11,16
7488,9,-992,16,-13,13,22
7489,-48,-977,25,-12,12,22
7490,0,-979,18,-15,13,19
7491,14,-993,6,-11,11,20
7492,3,-973,43,-8,12,23
7493,-17,-986,34,-11,9,24
7494,-5,-985,29,-11,13,23
7495,52,-984,14,-9,11,26
7496,-50,-991,18,-10,12,31
7497,-94,-983,28,-10,11,24
7498,28,-983,16,-10,14,12
7499,62,-986,32,-9,10,19
7500,-70,-984,20,-13,11,27
7501,-26,-970,37,-10,11,18
7502,31,-994,37,-11,14,17
7503,1,-980,37,-12,11,22
7504,-41,-973,32,-13,12,22
7505,0,-976,18,-11,10,18
7506,5,-980,26,-12,12,20
7507,-45,-980,25,-12,11,20
7508,-9,-980,26,-14,13,15
7509,27,-984,16,-11,10,16
7510,-5,-980,30,-13,13,20
7511,-25,-985,22,-10,12,20
7512,0,-978,21,-12,13,18
7513,33,-984,24,-10,12,21
7514,34,-990,15,-12,14,28
7515,-52,-979,32,-9,11,32
7516,4,-988,12,-11,13,25
7517,-1,-994,12,-8,11,26
7518,-78,-974,42,-9,12,25
7519,-62,-986,39,-10,10,14
7520,83,-985,23,-10,13,9
7521,57,-985,39,-11,14,24
7522,-72,-974,9,-13,14,32
7523,-68,-985,36,-8,10,21
7524,32,-978,24,-13,12,14
7525,9,-985,38,-13,12,20
7526,-51,-978,13,-14,12,20
7527,7,-976,40,-10,10,15
7528,27,-987,22,-13,10,17
7529,-28,-981,32,-10,13,22
7530,-12,-975,22,-13,15,20
7531,22,-979,12,-11,12,20
7532,-13,-984,15,-13,11,23
7533,-41,-979,27,-9,11,21
7534,5,-990,23,-11,12,18
7535,61,-986,17,-8,11,21
7536,6,-984,34,-11,13,33
7537,-84,-979,30,-10,11,31
7538,4,-993,17,-9,12,20
7539,25,-990,24,-7,12,24
7540,-88,-981,26,-11,11,26
7541,-20,-973,32,-10,12,15
7542,66,-992,28,-10,12,14
7543,14,-989,21,-12,11,26
7544,-87,-975,27,-11,13,25
7545,0,-974,39,-9,13,16
7546,29,-984,37,-12,10,18
7547,-15,-978,29,-12,12,21
7548,-37,-985,19,-15,14,19
7549,10,-974,31,-12,15,16
7550,11,-982,20,-12,10,19
7551,-24,-986,25,-11,10,20
7552,-24,-980,17,-13,13,18
7553,15,-983,14,-10,13,17
7554,11,-981,31,-12,10,22
7555,-22,-983,32,-9,11,24
7556,22,-986,28,-10,12,23
7557,50,-990,16,-9,14,30
7558,-60,-985,30,-11,11,35
7559,-94,-984,13,-11,12,24
7560,52,-991,22,-8,12,14
7561,5,-983,23,-8,11,22
7562,-70,-971,43,-12,12,22
7563,27,-986,26,-10,12,16
7564,39,-992,32,-12,13,21
7565,-34,-972,34,-11,10,26
7566,-60,-982,30,-12,11,22
7567,2,-975,38,-14,14,15
7568,28,-982,25,-13,12,17
7569,-21,-986,24,-12,11,21
7570,-36,-977,24,-12,11,18
7571,31,-978,29,-12,14,15
7572,16,-988,18,-14,12,21
7573,-41,-978,30,-12,12,23
