sequence,Price,Return,Volume,Volatility,BidAskSpread,OrderFlowImbalance
6866,82.81,0.2043,802,10.606,4.343,-9.71
6867,82.79,0.0457,829,10.261,4.016,2.04
6868,82.81,-0.043,778,9.6,4.362,-2.66
6869,82.61,-0.1769,785,9.606,4.221,-6.93
6870,82.44,-0.207,785,9.103,3.893,-0.08
6871,82.29,-0.1752,762,9.199,3.327,0.83
6872,82.29,0.0847,765,8.895,3.563,-3.09
6873,82.22,-0.0437,695,8.89,3.141,-1.08
6874,82.14,-0.0962,742,8.908,2.587,0.35
6875,82.15,0.0376,680,8.053,3.179,3.36
6876,82.15,0.0001,682,9.076,2.803,-4.87
6877,82.34,0.2432,663,10.1,2.656,-1.9
6878,82.28,-0.0833,661,10.599,2.839,-7.57
6879,82.1,-0.1547,630,9.812,3.674,-1.38
6880,82.07,-0.0399,607,10.373,3.509,-5.53
6881,82.26,0.1901,611,11.24,3.859,-12.1
6882,82.15,-0.1151,620,10.007,3.696,-3.57
6883,82.14,-0.0481,550,11.227,4.403,-4.15
6884,82.06,-0.0711,531,10.349,4.393,-2.37
6885,82.1,0.0858,516,11.548,4.823,-8.33
6886,82.11,-0.0133,488,11.325,4.809,-15.5
6887,81.97,-0.1592,472,11.415,4.515,-16.04
6888,81.92,-0.0348,472,11.332,3.482,-8.94
6889,82.04,0.0836,482,12.352,3.759,-13.88
6890,82.18,0.1875,446,9.896,3.874,-18.88
6891,82.3,0.1549,429,10.329,3.248,-17.25
6892,82.41,-0.0012,433,10.93,3.247,-19.2
6893,82.35,-0.0958,411,10.666,3.389,-14.94
6894,82.28,-0.1204,473,9.857,3.197,-17.07
6895,82.41,0.1655,444,10.077,3.812,-23.73
6896,82.22,-0.1383,410,9.557,4.226,-20.14
6897,82.2,-0.0785,373,9.272,4.694,-18.62
6898,81.92,-0.3179,394,9.471,4.962,-24.0
6899,81.85,-0.0693,387,8.138,5.163,-23.17
6900,81.74,-0.1311,389,8.413,5.148,-26.17
6901,81.55,-0.1503,366,8.539,5.82,-21.21
6902,81.63,0.1263,402,7.604,5.501,-27.57
6903,81.51,-0.0862,406,8.381,5.138,-23.9
6904,81.45,-0.0068,411,7.236,4.727,-22.8
6905,81.41,0.0022,406,6.808,4.833,-23.18
6906,81.29,-0.1176,446,7.133,3.954,-20.08
6907,81.5,0.183,431,7.824,4.3,-20.62
6908,81.42,-0.1142,413,8.437,4.277,-18.32
6909,81.44,0.0647,448,7.903,4.128,-16.12
6910,81.24,-0.1532,494,8.28,3.876,-15.21
6911,81.17,-0.0241,513,8.526,4.246,-9.92
6912,81.12,-0.0682,478,9.105,5.426,-18.33
6913,81.07,-0.0689,515,8.53,5.076,-12.12
6914,80.98,-0.0774,548,9.203,5.921,-17.18
6915,80.99,0.0784,573,9.01,5.882,-15.95
6916,81.22,0.2426,563,9.893,5.92,-15.24
6917,81.19,-0.0133,595,10.229,6.127,-10.81
6918,81.17,-0.0663,597,8.739,6.294,-13.69
6919,81.1,-0.0411,586,10.043,5.924,-12.66
6920,81.47,0.3944,654,9.818,5.817,-11.51
6921,81.7,0.1847,648,10.212,4.877,-10.78
6922,81.77,0.162,670,9.337,4.796,-4.19
6923,81.87,0.0513,669,9.543,5.194,-10.18
6924,81.76,-0.0665,666,8.677,4.828,-11.19
6925,81.73,-0.0409,682,9.428,4.845,-10.2
6926,81.75,0.0299,705,9.89,4.719,-13.02
6927,81.75,-0.0309,679,8.529,5.328,-13.67
6928,81.62,-0.1644,739,8.852,5.658,-11.41
6929,81.49,-0.0915,756,8.521,6.317,-10.52
6930,81.55,0.0543,668,7.275,6.433,-14.39
6931,81.59,0.0163,731,7.151,6.168,-15.6
6932,81.26,-0.2803,703,6.921,6.212,-12.06
6933,81.26,0.034,721,7.142,7.085,-20.88
6934,81.43,0.1797,709,6.085,6.227,-20.86
6935,81.32,-0.1001,696,6.679,5.971,-18.08
6936,81.34,0.1026,711,5.799,5.762,-13.16
6937,81.1,-0.2409,688,6.554,5.708,-21.51
6938,81.2,0.1221,707,6.253,5.756,-16.71
6939,81.02,-0.1637,675,5.495,5.511,-22.82
6940,80.81,-0.2749,630,6.311,5.306,-29.89
6941,80.74,-0.1646,645,6.949,5.461,-19.61
6942,81.07,0.3311,638,6.839,5.567,-22.7
6943,80.95,-0.0721,615,7.29,6.023,-27.81
6944,80.74,-0.2018,591,8.563,6.239,-27.96
6945,80.78,0.0145,642,7.016,6.81,-23.13
6946,80.78,-0.0267,591,7.549,6.766,-27.29
6947,81.0,0.2547,581,7.75,7.159,-24.47
6948,80.78,-0.2316,539,8.337,7.443,-25.34
6949,80.51,-0.3451,572,8.239,7.066,-28.55
6950,80.43,-0.0453,550,8.474,7.053,-28.36
6951,80.46,0.034,565,8.214,7.115,-24.66
6952,80.47,0.0369,569,8.243,6.613,-20.33
6953,80.6,0.1754,516,9.541,6.311,-25.53
6954,80.34,-0.1908,509,9.732,6.107,-29.66
6955,80.18,-0.131,542,8.193,6.051,-23.92
6956,80.12,-0.066,537,8.103,5.207,-27.83
6957,80.21,-0.0196,520,6.946,6.147,-22.99
6958,80.24,0.0448,528,7.301,6.194,-20.88
6959,80.13,-0.1099,509,7.575,7.072,-22.25
6960,79.94,-0.1265,517,7.082,6.414,-21.63
6961,80.03,0.1507,521,6.439,7.548,-20.55
6962,80.12,0.1205,484,7.165,7.415,-16.54
6963,80.48,0.4233,547,7.458,7.547,-15.09
6964,80.41,-0.0735,556,5.595,7.757,-16.09
6965,80.6,0.1925,532,4.948,7.667,-16.1
6966,80.38,-0.2641,550,5.623,7.135,-19.09
6967,80.25,-0.1402,578,5.642,7.369,-19.76
6968,80.11,-0.1344,599,4.702,7.126,-13.79
6969,79.99,-0.0616,599,5.113,6.354,-10.12
6970,79.82,-0.2107,604,5.76,6.626,-17.48
6971,79.69,-0.0864,637,5.52,6.288,-11.21
6972,79.64,0.0612,647,5.039,6.372,-10.98
6973,79.52,-0.1784,642,6.136,6.412,-9.42
6974,79.57,0.0383,672,5.494,6.465,-9.09
6975,79.52,-0.0572,688,6.96,7.218,-12.06
6976,79.47,0.0035,726,6.442,7.0,-7.71
6977,79.64,0.2689,704,5.752,6.878,-12.51
6978,79.64,0.0618,731,6.531,7.801,-17.64
6979,79.62,-0.024,756,7.617,7.254,-15.25
6980,79.57,-0.0892,781,8.345,7.807,-15.1
6981,79.53,-0.0377,842,7.771,7.637,-13.08
6982,79.57,0.0388,808,7.554,6.888,-16.5
6983,79.41,-0.1489,846,8.945,6.781,-17.25
6984,79.54,0.0819,854,7.106,7.584,-22.45
6985,79.73,0.2644,876,8.261,6.412,-20.95
6986,79.85,0.0931,895,6.845,5.691,-19.32
6987,79.74,-0.0788,883,6.578,5.875,-27.13
6988,79.47,-0.2628,861,6.715,5.966,-20.58
6989,79.36,-0.1565,880,7.445,6.397,-21.6
6990,79.35,-0.0115,922,6.881,5.817,-25.83
6991,79.43,0.0863,939,6.355,6.527,-23.33
6992,79.37,-0.0714,925,6.364,6.805,-22.66
6993,79.29,-0.039,948,5.478,7.031,-23.17
6994,79.48,0.1671,915,6.324,7.656,-22.68
6995,79.35,-0.0049,883,5.328,7.434,-28.01
6996,79.47,0.1816,898,5.311,6.917,-27.16
6997,79.58,0.0585,898,4.171,7.414,-28.78
6998,79.35,-0.3463,904,4.653,7.032,-31.07
6999,79.37,0.076,896,3.973,6.886,-22.85
7000,79.26,-0.095,854,4.903,6.764,-23.41
7001,79.1,-0.1594,885,3.743,5.606,-27.69
7002,78.8,-0.3427,841,5.028,6.002,-20.8
7003,78.55,-0.3226,846,5.318,5.862,-20.44
7004,78.59,-0.0509,842,5.252,5.377,-22.06
7005,78.51,0.0511,831,5.832,5.164,-30.51
7006,78.54,0.1023,814,6.222,6.264,-19.37
7007,78.36,-0.1989,780,5.562,6.37,-18.85
7008,78.3,0.0315,775,5.753,5.924,-13.75
7009,78.25,-0.1439,783,6.048,6.445,-15.52
7010,78.01,-0.2036,742,6.561,6.637,-15.97
7011,77.76,-0.219,715,6.714,6.935,-10.9
7012,77.81,0.0141,676,6.929,6.682,-9.34
7013,77.83,-0.0075,714,8.11,7.124,-6.94
7014,77.68,-0.1939,684,7.405,6.774,-7.2
7015,77.66,-0.0166,691,7.231,6.703,-13.49
7016,77.76,0.1599,661,8.241,6.073,-8.96
7017,78.03,0.3173,664,6.878,6.215,-6.12
7018,77.9,-0.1095,658,7.332,5.13,-11.64
7019,77.99,0.1476,677,7.513,5.444,-9.46
7020,78.3,0.226,636,7.381,5.317,-9.5
7021,78.32,0.114,625,6.178,5.124,-5.18
7022,78.54,0.2186,648,5.867,5.398,-9.79
7023,78.16,-0.4384,661,5.668,5.397,-3.36
7024,78.38,0.2019,627,5.575,5.346,-5.3
7025,78.39,-0.0246,656,6.31,5.949,-3.64
7026,78.12,-0.261,649,5.39,6.486,-8.03
7027,78.25,0.1413,663,5.356,5.691,-6.47
7028,78.42,0.0508,622,4.53,6.85,-12.26
7029,78.61,0.2533,667,4.513,5.842,-11.99
7030,78.8,0.2761,668,4.979,6.243,-9.67
7031,78.81,-0.0408,687,4.754,5.374,-11.2
7032,78.71,-0.021,679,4.41,5.575,-10.27
7033,78.66,0.0111,702,5.089,4.792,-11.71
7034,78.67,0.0624,673,4.392,4.78,-13.09
7035,78.75,0.1585,729,4.559,4.524,-21.56
7036,78.7,-0.1213,769,4.817,4.401,-10.73
7037,78.72,0.0621,760,4.974,4.523,-18.65
7038,78.87,0.0981,772,5.962,4.491,-13.79
7039,78.94,0.1853,792,5.096,4.636,-20.38
7040,79.3,0.3093,828,6.37,5.364,-15.27
7041,79.63,0.277,802,5.516,5.124,-15.12
7042,79.49,-0.0923,800,5.873,5.438,-19.39
7043,79.42,-0.0317,822,7.028,5.75,-19.36
7044,79.25,-0.1702,844,7.42,5.358,-21.68
7045,79.1,-0.1434,872,7.403,5.37,-19.13
7046,79.2,0.132,899,6.596,5.29,-17.79
7047,79.08,-0.0391,880,8.333,4.967,-18.97
7048,78.94,-0.1686,885,8.338,4.558,-19.52
7049,78.93,-0.0468,932,7.345,4.111,-22.0
7050,79.06,0.1097,944,8.373,4.014,-15.98
7051,79.03,-0.0357,914,7.285,3.898,-13.17
7052,79.0,-0.032,950,7.447,3.193,-7.49
7053,79.15,0.0907,936,6.825,3.386,-13.98
7054,79.24,0.1037,933,6.466,3.722,-14.11
7055,79.33,0.0229,942,5.95,4.019,-8.91
7056,79.49,0.1423,927,6.308,4.453,-7.55
7057,79.35,-0.1439,909,6.522,4.618,-1.66
7058,79.4,0.0366,912,5.741,4.555,-1.76
7059,79.32,-0.0031,920,6.007,4.535,-2.8
7060,79.49,0.2486,935,5.925,4.948,-1.48
7061,79.63,0.1889,930,6.093,4.533,-1.31
7062,79.49,-0.0607,931,5.739,4.228,1.58
7063,79.7,0.1963,888,5.185,4.464,4.43
7064,79.54,-0.0893,892,5.295,3.68,-6.41
7065,79.72,0.1816,853,5.153,3.405,1.04
7066,79.76,0.0526,849,4.908,3.286,5.27
7067,79.64,-0.1048,875,4.894,2.334,-0.31
7068,79.49,-0.2224,837,6.578,3.68,-1.41
7069,79.45,-0.067,862,5.526,3.358,5.5
7070,79.46,-0.0041,822,6.548,3.648,0.34
7071,79.36,-0.0801,784,7.322,3.27,1.59
7072,79.45,0.0822,763,7.01,3.607,4.23
7073,79.24,-0.2445,720,6.947,4.128,7.04
7074,79.25,-0.0552,771,7.737,4.103,-1.19
7075,79.25,0.0033,749,8.619,4.305,4.44
7076,78.97,-0.3333,785,7.617,4.112,1.26
7077,79.02,-0.0123,740,7.864,3.89,-1.77
7078,78.83,-0.1916,691,8.232,4.321,1.14
7079,78.47,-0.3606,650,8.997,3.828,-2.32
7080,78.37,-0.1338,623,9.077,3.366,-2.35
7081,78.34,-0.1254,639,8.391,2.821,3.86
7082,78.47,0.1443,636,8.666,3.37,-2.04
7083,78.39,-0.0352,598,8.977,2.4,-3.07
7084,78.6,0.1921,632,7.778,1.836,-1.27
7085,78.81,0.1878,631,8.117,2.605,-10.96
7086,78.96,0.0387,587,8.178,1.936,-1.32
7087,79.15,0.2333,597,8.067,3.235,-5.07
7088,79.2,-0.0109,571,7.808,2.962,-6.18
7089,79.11,-0.0548,618,6.498,3.426,-9.2
7090,79.19,0.0573,580,6.931,3.679,-4.2
7091,79.33,0.1263,577,6.456,3.743,-8.24
7092,79.35,0.0159,563,6.676,3.471,-8.93
7093,79.3,-0.1366,586,6.63,3.949,-10.86
7094,79.06,-0.1051,577,6.262,3.693,-2.24
7095,79.15,0.0106,639,6.388,3.098,-7.58
7096,79.19,0.046,638,7.379,3.244,-6.12
7097,78.99,-0.2448,610,7.281,2.901,-2.64
7098,78.99,-0.009,626,6.958,2.161,-1.15
7099,79.08,0.1636,652,6.688,2.267,2.84
7100,79.06,-0.1214,667,7.918,1.714,-2.42
7101,79.16,0.0967,655,6.838,1.465,-3.18
7102,79.26,0.1241,715,6.568,2.679,0.51
7103,79.03,-0.2243,712,7.687,2.681,0.34
7104,78.97,-0.0365,752,7.648,3.349,1.89
7105,79.03,0.0226,668,7.285,3.355,2.45
7106,79.16,0.0423,704,8.231,3.653,7.89
7107,79.35,0.132,762,8.876,3.852,10.76
7108,79.06,-0.3149,763,9.124,3.973,10.9
7109,79.04,0.0171,763,9.767,3.935,4.0
7110,79.14,0.1002,756,10.075,3.251,5.56
7111,79.31,0.2522,798,10.202,3.457,15.4
7112,79.55,0.2462,786,9.391,2.408,8.69
7113,79.4,-0.1366,830,10.354,2.819,16.35
7114,79.34,-0.0524,831,10.755,3.127,11.49
7115,79.18,-0.249,832,9.731,2.939,13.67
7116,79.29,0.1443,780,9.599,2.733,22.53
7117,79.09,-0.2564,825,9.77,2.163,17.01
7118,79.26,0.1524,855,9.625,2.738,13.99
7119,79.4,0.2529,856,9.097,2.56,20.94
7120,79.47,0.0084,841,9.045,3.443,13.6
7121,79.15,-0.3166,836,8.117,3.419,12.53
7122,79.05,-0.0857,792,7.461,3.574,15.57
7123,79.16,0.1186,830,7.844,4.061,17.74
7124,78.95,-0.2074,830,7.76,4.349,14.89
7125,78.92,-0.06,792,7.784,3.557,17.25
7126,78.91,0.0888,783,7.459,3.769,15.32
7127,79.05,0.0373,758,7.221,3.682,14.5
7128,79.1,-0.0024,751,7.814,3.412,10.63
7129,79.14,0.1232,727,8.036,2.819,7.99
7130,79.09,-0.0282,728,7.788,2.805,6.02
7131,79.1,-0.0266,699,7.914,2.476,7.05
7132,79.09,-0.0527,655,8.378,2.923,4.8
7133,79.21,0.1089,656,8.343,2.852,5.15
7134,79.2,0.1202,659,9.171,3.42,0.18
7135,79.37,0.1939,637,8.988,3.041,-0.75
7136,79.14,-0.2858,644,8.622,3.359,12.38
7137,79.33,0.2085,616,10.855,3.997,8.98
7138,79.33,-0.0365,605,10.471,4.57,4.4
7139,79.52,0.2634,560,11.035,4.51,6.94
7140,79.55,0.0497,565,10.766,4.449,6.54
7141,79.7,0.2135,513,11.024,4.006,4.26
7142,79.95,0.2546,497,11.324,4.264,1.32
7143,79.89,0.0462,513,11.488,4.231,8.81
7144,79.93,0.06,486,11.432,4.221,7.64
7145,79.94,0.0176,452,11.094,3.205,3.46
7146,80.0,0.0098,474,11.788,3.565,9.69
7147,79.79,-0.23,473,11.425,3.382,8.06
7148,79.79,0.0263,450,12.236,3.903,16.24
7149,79.79,-0.0286,452,10.68,3.71,3.7
7150,79.71,0.0421,437,10.685,3.122,13.44
7151,79.71,0.0058,431,10.612,3.72,10.4
7152,79.52,-0.2305,392,9.432,4.172,14.43
7153,79.77,0.2936,368,9.72,4.386,10.17
7154,79.87,0.0777,397,8.923,4.741,17.43
7155,80.19,0.3383,339,9.381,4.697,17.42
7156,80.1,-0.0947,394,9.6,5.085,14.12
7157,79.97,-0.1688,385,9.454,4.947,21.18
7158,80.05,0.152,414,9.825,4.996,21.49
7159,79.84,-0.2012,403,9.378,4.715,18.65
7160,79.92,0.1298,423,9.79,4.66,25.84
7161,79.86,-0.0788,412,9.629,4.365,22.54
7162,79.85,-0.0781,433,8.386,4.141,23.8
7163,79.93,0.0186,477,9.757,3.953,27.46
7164,79.98,0.0243,436,9.147,3.602,20.17
7165,80.3,0.3104,432,10.517,4.049,24.61
7166,80.44,0.1402,506,11.136,4.705,26.45
7167,80.29,-0.1219,504,11.511,4.633,19.85
7168,80.48,0.1271,499,11.338,5.01,28.7
7169,80.32,-0.1431,510,11.517,5.493,25.28
7170,80.38,-0.0042,543,11.148,5.674,20.14
7171,80.24,-0.1753,547,12.514,5.703,26.56
7172,80.16,0.049,591,12.529,5.905,20.43
7173,80.4,0.3016,583,12.51,5.696,18.73
7174,80.36,-0.0578,592,12.173,5.549,16.66
7175,80.31,0.0366,632,12.277,5.639,20.52
7176,80.26,0.0296,619,12.791,5.24,17.38
7177,80.26,0.0396,660,13.463,4.802,17.6
7178,80.51,0.3279,637,12.998,4.967,16.82
7179,80.38,-0.1469,661,12.477,4.966,14.29
7180,80.24,-0.15,686,13.168,4.729,14.16
7181,80.36,0.0817,677,13.129,4.715,12.75
7182,80.16,-0.1692,718,12.497,5.652,14.54
7183,80.15,-0.0798,702,12.019,5.449,13.26
7184,80.35,0.1787,712,12.024,5.606,8.72
7185,80.38,0.0584,672,11.571,6.394,9.71
7186,80.35,-0.0621,724,11.68,6.865,7.98
7187,80.28,-0.0547,714,10.636,6.253,11.37
7188,80.17,-0.0125,671,11.615,6.405,15.03
7189,80.12,-0.1059,713,10.878,6.635,10.98
7190,80.17,0.1201,711,11.916,6.78,16.05
7191,80.38,0.1787,685,9.662,6.025,6.9
7192,80.55,0.1237,671,10.29,6.486,12.78
7193,80.49,-0.0466,657,10.039,5.913,16.16
7194,80.41,-0.0323,678,10.937,6.133,10.67
7195,80.53,0.0907,669,11.296,5.522,13.82
7196,80.29,-0.2835,654,11.028,5.613,15.05
7197,80.24,-0.0664,688,11.68,5.818,15.66
7198,80.21,-0.0649,636,11.988,5.65,15.64
7199,80.07,-0.1374,629,11.81,5.727,29.84
7200,79.94,-0.1667,583,12.517,6.321,15.07
7201,80.0,0.0538,609,12.284,6.284,21.61
7202,79.77,-0.2139,611,12.96,6.655,19.33
7203,79.65,-0.1443,563,13.187,7.223,23.39
7204,79.56,-0.0278,613,13.388,7.457,23.88
7205,79.58,-0.0126,549,13.421,7.576,25.51
7206,79.39,-0.234,554,14.303,7.574,24.37
7207,79.55,0.2691,535,14.239,6.729,26.41
7208,79.51,0.0345,527,15.219,6.241,25.64
7209,79.48,-0.0315,471,13.265,6.806,27.23
7210,79.43,-0.0101,540,14.218,6.185,26.66
7211,79.33,-0.0819,474,14.208,6.029,27.8
7212,79.18,-0.1713,540,14.289,5.531,31.88
7213,79.35,0.2019,491,13.945,5.716,30.64
7214,79.38,0.0422,502,14.758,6.45,21.45
7215,79.36,0.0435,564,12.966,6.309,26.24
7216,79.5,0.0497,497,12.262,7.21,22.21
7217,79.39,-0.0716,516,13.102,6.866,30.65
7218,79.47,0.0938,500,12.147,7.841,24.24
7219,79.47,-0.0398,528,12.414,7.248,31.04
7220,79.32,-0.1629,548,11.991,7.252,23.69
7221,79.43,0.0814,580,13.022,7.576,20.33
7222,79.19,-0.299,507,11.377,7.299,24.95
7223,79.28,0.0551,570,12.617,7.025,12.85
7224,79.13,-0.105,596,12.038,7.119,23.21
7225,79.18,-0.0295,615,11.966,6.887,21.59
7226,79.37,0.1706,597,12.041,6.046,17.46
7227,79.44,-0.0497,629,11.632,6.491,12.3
7228,79.33,-0.1339,681,12.379,6.599,12.01
7229,79.31,-0.0013,668,12.68,6.626,14.22
7230,79.24,-0.074,720,12.715,6.39,7.56
7231,79.05,-0.1887,670,12.577,6.557,12.87
7232,78.87,-0.2374,697,13.245,6.988,14.48
7233,78.86,0.0166,730,13.711,7.398,8.28
7234,78.92,0.0157,725,14.046,7.303,8.03
7235,78.64,-0.234,776,13.7,7.282,15.38
7236,78.61,-0.019,757,14.738,7.845,10.74
7237,78.66,0.0366,802,15.441,7.807,9.99
7238,78.66,0.0713,780,14.95,7.565,12.18
7239,78.49,-0.187,807,15.856,6.893,6.95
7240,78.63,0.1849,843,15.322,6.453,11.85
7241,78.43,-0.1933,862,14.948,6.524,13.7
7242,78.51,0.0768,841,14.598,6.484,17.62
7243,78.72,0.2677,840,14.373,6.466,15.48
7244,78.4,-0.2976,890,14.452,5.955,9.83
7245,78.42,0.0196,866,14.506,5.707,18.62
7246,78.45,0.0227,900,13.819,5.973,13.69
7247,78.47,0.0267,922,13.954,6.387,16.73
7248,78.34,-0.1257,912,14.686,7.031,21.15
7249,78.28,-0.0786,870,12.558,6.603,21.64
7250,78.05,-0.2736,925,13.396,7.185,18.16
7251,78.06,-0.1252,921,13.093,7.294,16.47
7252,78.12,0.0591,884,12.989,7.531,25.13
7253,78.01,-0.1241,883,12.791,7.375,22.91
7254,77.86,-0.0889,914,12.494,6.98,24.17
7255,77.78,-0.0597,885,12.252,7.241,25.38
7256,77.77,0.0441,879,12.295,7.017,24.51
7257,77.76,0.0849,883,11.995,6.593,30.09
7258,77.74,-0.0308,862,12.186,6.187,25.06
7259,77.74,-0.0413,897,12.73,6.069,28.45
7260,77.54,-0.1607,856,12.917,5.886,27.26
7261,77.13,-0.4395,819,13.199,5.813,22.52
7262,77.21,0.0714,806,13.018,5.417,25.28
7263,77.42,0.2755,784,13.065,6.193,23.22
7264,77.2,-0.186,802,15.021,6.562,22.95
7265,77.1,-0.0473,740,14.512,6.526,24.46
7266,77.14,-0.0265,769,14.993,7.176,21.75
7267,77.28,0.1397,726,14.932,7.054,18.1
7268,77.37,0.1499,688,15.412,6.734,23.97
7269,77.56,0.1234,733,15.736,7.28,17.94
7270,77.55,0.0021,710,16.06,6.503,22.3
7271,77.61,0.0822,697,15.431,6.574,17.46
7272,77.68,-0.0529,675,15.757,5.785,17.88
7273,77.61,0.0189,672,15.888,5.391,14.04
7274,77.79,0.1446,652,14.601,5.606,8.85
7275,77.89,0.089,685,15.239,5.053,11.47
7276,78.04,0.2327,680,15.231,5.012,10.37
7277,77.99,-0.1413,648,14.364,5.053,8.65
7278,78.14,0.181,646,14.254,5.367,2.81
7279,78.0,-0.1705,650,14.835,5.972,8.61
7280,78.06,0.0674,663,14.188,5.669,5.58
7281,77.69,-0.4173,651,13.645,6.09,4.5
7282,77.54,-0.0718,640,13.12,6.144,8.06
7283,77.66,0.0611,648,13.208,6.865,8.03
7284,77.6,-0.0389,664,14.562,6.44,2.52
7285,77.64,0.0622,662,12.759,6.032,2.5
7286,77.41,-0.2331,666,12.049,5.89,6.7
7287,77.65,0.2238,707,11.629,6.236,7.08
7288,77.75,0.0846,701,12.951,5.427,7.15
7289,77.75,0.0578,723,12.685,5.62,5.48
7290,77.82,0.0942,699,12.041,4.465,11.41
7291,77.88,0.0546,746,13.334,4.736,7.23
7292,78.1,0.1639,743,13.452,4.335,6.26
7293,78.14,0.0499,752,12.646,4.425,5.15
7294,77.94,-0.1791,757,12.91,4.601,11.45
7295,77.91,-0.029,773,13.745,5.01,8.65
7296,78.11,0.2702,791,13.805,4.96,12.13
7297,78.2,-0.0023,818,14.346,5.392,14.27
7298,78.15,0.0722,828,14.905,5.29,11.37
7299,78.25,0.0892,884,14.31,5.457,16.02
7300,78.27,-0.0316,867,14.958,5.783,17.42
7301,78.37,0.01,876,14.335,5.751,14.54
7302,78.14,-0.1822,881,15.425,5.31,12.08
7303,78.02,-0.0965,879,15.71,5.492,11.2
7304,78.12,0.0928,889,13.797,4.39,12.82
7305,78.09,-0.03,922,14.532,3.884,13.2
7306,78.15,0.0644,892,15.199,4.285,14.96
7307,78.44,0.2696,963,14.064,3.872,18.11
7308,78.4,0.0145,968,14.677,3.442,17.03
7309,78.43,0.0683,911,14.703,4.107,14.79
7310,78.35,-0.0872,968,14.192,3.736,18.37
7311,78.26,-0.1741,967,14.175,4.731,14.49
7312,78.25,0.056,968,13.467,3.762,20.05
7313,78.03,-0.2397,957,13.733,4.31,12.68
7314,77.72,-0.3643,974,12.738,4.948,13.82
7315,77.91,0.2596,920,12.364,5.25,8.56
7316,77.89,0.0034,921,11.883,5.351,12.16
7317,78.05,0.0563,935,11.249,4.632,10.87
7318,78.06,-0.0742,916,11.906,4.571,9.25
7319,78.07,-0.0084,876,11.874,4.41,8.42
7320,78.15,0.0237,910,11.702,4.18,9.96
7321,78.25,0.0845,903,11.313,3.443,8.2
7322,78.05,-0.0601,865,11.647,3.238,2.01
7323,78.22,0.3102,863,12.458,2.575,-1.15
7324,78.06,-0.1617,860,12.225,3.284,-0.5
7325,78.07,0.0511,783,12.932,2.709,-1.25
7326,78.42,0.3989,799,12.772,3.286,1.99
7327,78.41,-0.0159,776,12.589,3.422,-5.61
7328,78.63,0.1473,775,14.176,3.716,-6.14
7329,78.55,-0.0218,737,12.872,3.798,-2.88
7330,78.62,0.055,720,12.748,4.317,-6.54
7331,78.6,0.0027,734,13.49,4.444,-5.9
7332,78.63,0.0676,751,14.118,3.994,-7.52
7333,78.47,-0.1962,675,14.546,4.171,-1.1
7334,78.31,-0.082,718,14.39,4.051,-5.01
7335,78.32,0.0197,691,14.03,3.415,-7.96
7336,78.06,-0.2524,679,15.012,3.46,-3.4
7337,77.9,-0.1814,674,14.429,3.366,-3.51
7338,77.95,0.0922,629,14.223,3.118,-1.46
7339,77.82,-0.0782,650,13.709,2.463,-4.52
7340,77.65,-0.198,589,14.583,1.553,-2.86
7341,77.45,-0.1743,597,14.102,2.73,-5.48
7342,77.43,-0.0426,614,12.745,2.884,-0.36
7343,77.33,-0.1585,619,13.461,2.873,-4.9
7344,77.31,-0.0393,573,12.659,3.216,0.39
7345,77.23,-0.0429,561,12.065,3.307,3.91
7346,77.46,0.2519,607,12.458,3.454,4.02
7347,77.35,-0.0577,606,11.263,4.092,-2.65
7348,77.01,-0.3693,617,11.363,4.303,2.98
7349,76.98,-0.0479,606,11.713,3.898,3.65
7350,76.93,-0.0466,586,11.01,3.363,3.91
7351,76.9,0.0026,642,10.097,2.913,6.07
7352,76.61,-0.293,642,10.385,3.268,9.38
7353,76.72,0.0653,639,10.821,2.95,6.61
7354,76.66,-0.1356,688,10.389,2.872,9.02
7355,76.6,-0.0012,660,10.853,2.22,1.68
7356,76.32,-0.2325,696,11.337,2.075,8.29
7357,76.33,-0.019,674,10.89,2.115,8.17
7358,76.26,0.0093,630,10.763,2.776,1.08
7359,76.41,0.1388,678,11.798,3.28,1.76
7360,76.29,-0.0939,658,12.71,2.778,-2.49
7361,76.05,-0.1735,720,12.063,3.208,1.6
7362,76.01,-0.0615,761,12.586,3.509,1.71
7363,75.82,-0.2287,714,12.859,3.989,5.5
7364,75.83,-0.0827,774,12.938,3.618,-3.17
7365,75.61,-0.1992,765,12.293,4.06,-3.96
7366,75.54,-0.0524,798,13.238,3.778,-4.35
7367,75.45,-0.0458,797,13.326,3.439,-1.64
7368,75.38,-0.0305,777,12.641,3.358,-6.44
7369,75.25,-0.1253,816,13.169,2.508,-7.4
7370,75.08,-0.116,809,12.427,2.301,-11.64
7371,75.01,-0.1149,833,12.103,2.808,-8.18
7372,74.87,-0.1194,857,11.975,2.295,-12.13
7373,74.84,-0.0058,816,12.685,2.191,-14.27
7374,74.75,-0.099,854,12.279,2.499,-13.82
7375,74.37,-0.2937,818,11.58,2.562,-14.9
7376,74.31,-0.039,830,11.986,3.441,-14.6
7377,74.46,0.2188,818,10.447,3.283,-13.02
7378,74.45,0.0386,795,10.939,4.052,-12.44
7379,74.49,0.0285,805,9.957,4.225,-9.43
7380,74.5,0.1144,785,8.869,4.045,-16.1
7381,74.39,-0.0608,796,10.085,4.615,-15.06
7382,74.14,-0.2405,752,9.631,3.911,-12.98
7383,74.21,0.0655,742,8.636,3.78,-18.98
