sequence,Price,Return,Volume,Volatility,BidAskSpread,OrderFlowImbalance
5975,90.19,0.0528,827,4.811,7.121,-16.65
5976,90.23,0.0443,867,5.195,7.056,-19.64
5977,90.08,-0.1615,894,4.959,6.815,-15.99
5978,89.9,-0.1805,877,5.336,5.657,-22.38
5979,90.03,0.1506,845,3.958,6.411,-18.08
5980,89.69,-0.3553,804,4.896,5.617,-24.85
5981,89.7,-0.0639,791,4.434,5.732,-21.09
5982,89.78,0.0894,780,6.1,5.415,-19.64
5983,89.94,0.2569,810,5.579,6.336,-17.4
5984,90.13,0.2381,768,6.319,6.634,-20.29
5985,90.28,0.1912,740,6.537,6.163,-26.02
5986,90.55,0.2879,723,6.6,7.017,-20.55
5987,90.27,-0.268,714,6.987,7.132,-27.83
5988,90.22,-0.0487,729,6.518,7.039,-24.77
5989,90.27,0.086,696,7.165,7.338,-22.17
5990,89.93,-0.3153,705,7.273,6.302,-20.21
5991,89.81,-0.1271,711,6.774,6.449,-24.22
5992,89.98,0.1544,691,7.275,6.502,-22.3
5993,89.89,-0.1094,680,8.176,5.405,-15.02
5994,90.04,0.1456,689,7.592,5.322,-20.8
5995,90.14,0.1235,637,7.418,5.058,-13.18
5996,90.32,0.1375,663,6.889,5.707,-15.96
5997,90.44,0.1833,662,6.682,5.871,-24.18
5998,90.53,0.1565,641,6.753,5.541,-18.28
5999,90.64,0.1201,612,5.743,5.817,-17.05
6000,90.52,-0.021,636,6.119,5.524,-17.32
6001,90.78,0.2136,660,6.017,6.194,-15.93
6002,90.76,-0.1349,671,5.52,6.554,-6.96
6003,90.66,-0.1382,667,5.475,6.393,-7.68
6004,90.74,0.0775,647,5.535,6.46,-10.94
6005,90.56,-0.27,674,4.285,5.791,-9.26
6006,90.88,0.3888,678,4.107,5.782,-11.29
6007,91.25,0.3135,696,4.603,5.266,-7.39
6008,91.45,0.0737,708,4.583,5.325,-6.34
6009,91.34,-0.0317,726,5.4,5.818,-3.31
6010,91.43,0.0376,733,4.806,4.614,-6.56
6011,91.49,0.0633,733,4.709,4.211,2.38
6012,91.44,-0.0301,742,5.744,4.491,-4.32
6013,91.43,-0.0984,776,4.846,4.345,-0.65
6014,91.52,0.0796,758,5.126,4.723,-5.18
6015,91.48,-0.1551,801,5.882,4.36,-11.01
6016,91.5,0.0132,790,7.05,5.172,0.49
6017,91.54,0.0413,821,6.572,5.349,-3.08
6018,91.39,-0.1875,836,7.272,5.261,-4.56
6019,91.37,-0.0146,835,6.407,5.871,-3.9
6020,91.34,-0.0901,854,7.869,5.245,-4.76
6021,91.62,0.193,896,7.675,5.598,-11.1
6022,91.67,0.0732,913,8.112,4.862,-8.74
6023,91.77,0.1222,907,8.372,5.416,-9.55
6024,91.84,0.0736,942,8.318,4.549,-11.21
6025,91.88,-0.0128,908,8.124,4.087,-8.67
6026,91.93,-0.0003,914,7.507,3.618,-14.34
6027,91.95,0.0212,934,7.405,4.171,-8.0
6028,91.67,-0.2781,955,7.874,3.553,-16.72
6029,91.71,-0.0102,949,7.084,3.244,-11.9
6030,91.65,-0.1381,931,7.391,3.214,-10.47
6031,91.64,0.0077,948,7.554,3.674,-16.67
6032,91.54,-0.0429,941,6.071,3.834,-12.06
6033,91.43,-0.0342,939,6.479,4.132,-16.05
6034,91.47,0.0227,951,6.116,4.335,-12.09
6035,91.43,-0.089,908,6.512,5.394,-15.07
6036,91.47,0.0265,929,5.389,4.757,-11.2
6037,91.54,-0.0471,947,5.148,4.803,-14.22
6038,91.56,0.0155,916,4.66,4.517,-12.84
6039,91.61,-0.005,867,4.703,4.504,-11.35
6040,91.55,-0.1019,875,5.04,3.754,-10.84
6041,91.54,-0.0697,885,5.538,3.714,-8.61
6042,91.66,0.1664,876,5.878,3.474,-9.29
6043,91.66,-0.1001,852,5.096,2.904,-8.71
6044,91.78,0.1036,807,6.077,2.705,-7.71
6045,91.81,-0.0258,847,6.098,2.718,-7.46
6046,91.98,0.1257,773,6.864,3.096,-9.64
6047,91.86,-0.1015,768,7.456,3.063,-2.23
6048,91.92,0.063,776,7.53,3.3,-2.52
6049,92.07,0.1052,762,7.171,4.13,5.31
6050,91.97,-0.0596,754,8.057,3.836,-3.71
6051,92.02,0.0232,688,8.305,3.883,-0.88
6052,92.08,0.0737,681,8.387,3.956,2.08
6053,92.08,-0.0031,711,8.363,4.234,3.6
6054,92.23,0.1229,685,8.425,3.859,2.37
6055,92.3,0.0624,663,8.01,3.896,3.24
6056,92.28,-0.0328,662,8.831,3.61,9.57
6057,92.42,0.137,625,8.724,3.172,7.05
6058,92.48,0.0288,632,8.755,2.483,3.1
6059,92.91,0.4774,660,8.029,2.822,9.53
6060,92.69,-0.191,608,8.674,1.937,4.23
6061,92.72,0.0105,621,7.669,3.071,7.01
6062,92.72,0.0453,588,8.027,2.583,10.94
6063,92.73,-0.0162,589,7.613,2.962,9.0
6064,92.44,-0.3338,616,7.499,3.427,8.05
6065,92.45,0.0192,616,7.366,3.758,6.59
6066,92.37,-0.0935,608,6.927,3.723,8.42
6067,92.48,0.0682,600,6.415,3.946,9.14
6068,92.32,-0.1608,611,6.432,4.097,1.44
6069,92.57,0.2434,604,6.527,3.941,4.25
6070,92.56,-0.0638,612,6.541,3.533,3.07
6071,92.49,-0.1061,603,6.442,3.675,3.03
6072,92.53,0.1338,653,7.086,2.677,3.52
6073,92.31,-0.2305,611,6.136,2.229,-0.82
6074,92.15,-0.1533,647,6.303,2.675,1.26
6075,92.23,0.0172,638,6.038,2.403,-0.19
6076,92.18,-0.0003,653,7.32,2.153,-0.12
6077,92.18,-0.0199,687,7.43,2.71,0.22
6078,91.84,-0.3861,703,7.565,2.09,5.14
6079,91.63,-0.2472,677,8.377,2.148,3.04
6080,91.37,-0.225,711,8.164,2.871,-4.64
6081,91.6,0.1996,751,8.632,3.246,-3.48
6082,91.57,-0.1143,744,9.015,3.556,-2.2
6083,91.75,0.2247,718,9.13,3.854,3.42
6084,91.69,-0.0736,730,8.777,3.937,-4.97
6085,91.83,0.0324,728,9.162,3.311,-2.81
6086,91.74,-0.0719,803,9.783,3.9,-1.9
6087,91.66,-0.0958,758,9.736,3.252,-2.63
6088,91.62,-0.0668,820,9.182,2.737,-4.05
6089,91.62,-0.0695,776,8.968,2.463,1.3
6090,91.31,-0.2822,828,9.914,2.127,3.66
6091,91.3,0.0153,799,9.031,2.359,0.29
6092,91.14,-0.1844,799,9.998,1.978,0.79
6093,91.03,-0.0957,775,9.711,2.694,3.7
6094,90.97,0.0032,791,8.971,2.205,6.73
6095,90.9,-0.022,787,9.071,2.574,10.25
6096,90.88,-0.003,780,9.033,3.509,8.8
6097,91.03,0.0887,822,8.297,3.547,5.46
6098,91.19,0.1614,850,8.305,4.496,15.22
6099,91.44,0.2193,754,7.916,4.272,11.63
6100,91.34,-0.0655,782,8.269,4.148,9.46
6101,91.32,0.0376,789,7.979,4.491,13.55
6102,91.27,-0.0546,765,7.67,3.332,16.04
6103,91.2,-0.0065,756,8.624,3.604,16.25
6104,91.3,0.1937,743,7.595,3.493,14.35
6105,91.41,0.1185,724,8.324,2.876,17.13
6106,91.4,0.0037,731,7.784,2.429,21.45
6107,91.43,0.0169,696,8.476,2.788,15.41
6108,91.63,0.2463,682,7.519,2.529,20.47
6109,91.62,-0.0341,665,9.574,2.756,14.61
6110,91.8,0.1072,674,9.055,2.975,20.13
6111,91.82,0.0962,609,9.114,2.958,22.9
6112,91.91,0.0592,604,10.39,3.944,22.78
6113,92.21,0.3633,601,10.709,3.337,20.29
6114,92.16,-0.0328,568,9.569,4.008,18.94
6115,92.24,0.0996,534,11.039,4.443,17.38
6116,92.46,0.2972,565,10.735,4.164,13.86
6117,92.51,0.0411,530,11.108,4.582,17.12
6118,92.75,0.3,517,10.994,3.596,16.97
6119,93.16,0.5085,496,11.163,4.173,14.98
6120,93.41,0.2036,475,10.989,4.008,11.53
6121,93.45,0.1614,494,11.503,3.175,12.82
6122,93.37,-0.0476,459,11.715,3.621,15.26
6123,93.45,0.1419,457,11.663,3.161,9.34
6124,93.42,-0.0986,446,11.398,3.182,8.73
6125,93.35,-0.1108,410,11.133,3.187,5.98
6126,93.51,0.1812,414,11.058,3.741,8.85
6127,93.66,0.0589,401,10.418,3.976,7.33
6128,93.47,-0.2295,464,10.6,4.305,4.09
6129,93.45,-0.0442,397,10.796,5.15,10.84
6130,93.35,0.0652,406,9.747,4.509,-1.05
6131,93.5,0.1446,391,9.196,4.887,9.25
6132,93.61,0.0715,402,9.573,5.642,9.15
6133,93.81,0.1064,427,9.124,5.674,9.06
6134,93.87,0.0216,419,9.605,4.955,6.01
6135,94.0,0.1107,409,8.914,4.285,7.47
6136,94.17,0.0748,445,8.811,4.369,10.33
6137,94.22,0.097,455,9.287,4.269,6.3
6138,94.41,0.2319,464,9.355,4.249,13.51
6139,94.21,-0.2336,422,10.61,3.878,14.34
6140,94.42,0.2073,437,9.099,3.932,15.71
6141,94.28,0.0038,450,10.608,4.736,17.92
6142,94.29,-0.0584,477,11.21,4.238,13.15
6143,94.38,0.1846,514,11.831,4.988,17.43
6144,94.46,0.0569,478,11.046,4.998,16.99
6145,94.32,-0.1892,530,11.466,5.572,17.87
6146,94.38,-0.0348,551,11.943,5.592,22.07
6147,94.11,-0.2253,565,12.034,5.719,17.65
6148,94.13,-0.0304,559,13.635,6.037,23.03
6149,94.12,-0.0173,595,13.158,5.834,20.69
6150,94.39,0.2729,603,13.354,5.907,23.63
6151,94.4,-0.0473,623,13.136,4.958,17.11
6152,94.34,-0.1027,614,13.272,6.004,24.65
6153,94.29,-0.1416,691,13.399,5.663,18.43
6154,94.21,0.0263,667,13.689,5.407,28.29
6155,94.25,0.0069,660,13.359,4.655,24.38
6156,94.33,0.1042,683,12.444,4.788,29.51
6157,94.62,0.2904,686,13.088,4.918,27.46
6158,94.47,-0.1307,677,12.241,4.94,21.87
6159,94.6,0.2187,695,12.31,5.302,26.0
6160,94.43,-0.229,724,12.881,6.171,28.51
6161,94.43,-0.044,706,10.577,6.252,25.29
6162,94.64,0.1453,698,11.687,6.46,22.74
6163,94.86,0.3011,673,10.396,6.134,21.23
6164,95.02,0.1089,725,10.809,6.987,23.7
6165,94.98,-0.062,736,10.783,6.364,20.64
6166,95.15,0.2515,698,10.916,6.095,22.24
6167,95.41,0.219,709,10.784,6.679,19.27
6168,95.24,-0.1646,706,11.136,6.201,18.78
6169,95.2,-0.0603,683,10.727,6.052,16.35
6170,95.24,-0.0448,685,10.491,6.367,18.67
6171,95.31,0.1007,660,10.763,5.41,13.94
6172,95.39,0.0836,654,11.328,5.362,19.04
6173,95.39,-0.0595,659,12.406,5.875,16.97
6174,95.32,-0.0737,640,11.29,6.399,14.21
6175,95.43,0.0555,602,12.297,5.759,6.49
6176,95.35,-0.0363,606,12.229,6.556,15.62
6177,95.35,0.0318,633,12.365,6.735,8.93
6178,95.44,0.0499,587,13.658,6.938,11.23
6179,95.53,-0.0386,560,13.566,7.251,17.39
6180,95.68,0.1604,595,13.941,7.524,13.0
6181,95.84,0.2089,537,13.61,7.4,13.62
6182,95.96,0.1376,563,14.486,7.539,12.29
6183,96.21,0.2865,609,14.866,7.553,15.33
6184,96.03,-0.1742,564,14.503,6.636,18.25
6185,96.08,0.0127,534,14.705,6.424,11.54
6186,96.13,0.018,542,14.331,6.153,12.07
6187,96.11,-0.0125,560,13.949,5.757,14.2
6188,96.13,0.0736,522,13.776,6.183,17.75
6189,96.2,0.0926,548,13.599,6.42,14.26
6190,96.16,-0.0258,509,14.036,6.447,16.73
6191,96.48,0.3731,474,12.834,5.758,22.67
6192,96.78,0.3106,513,13.261,6.653,17.17
6193,96.73,-0.0302,509,12.981,7.543,21.08
6194,96.89,0.2371,524,11.56,7.342,26.01
6195,97.03,0.1029,546,12.933,7.523,16.9
6196,97.07,0.01,540,12.917,8.271,25.83
6197,97.06,0.026,556,12.549,7.425,22.81
6198,97.14,0.0612,602,12.871,7.396,27.38
6199,97.18,-0.0323,563,12.998,7.359,26.68
6200,97.11,-0.0762,607,11.918,7.156,30.59
6201,97.24,0.216,591,11.965,6.97,25.53
6202,97.28,-0.0224,651,12.86,6.823,31.02
6203,97.45,0.1239,655,12.304,6.555,30.28
6204,97.26,-0.1719,653,12.551,6.547,20.06
6205,97.15,-0.0973,657,13.053,6.064,27.93
6206,96.7,-0.4748,692,12.255,5.902,28.02
6207,96.64,-0.0552,660,12.666,6.365,34.42
6208,96.47,-0.2159,679,13.519,6.954,27.27
6209,96.56,0.1827,723,13.913,7.643,22.32
6210,96.71,0.1627,721,14.21,7.91,25.15
6211,96.73,-0.0447,724,14.385,8.269,23.87
6212,96.86,0.2282,775,15.302,8.125,21.3
6213,96.76,-0.044,826,14.337,7.735,21.62
6214,96.57,-0.1807,788,14.514,7.162,14.47
6215,96.78,0.236,844,15.935,6.338,16.35
6216,96.92,0.1947,872,14.518,7.323,22.36
6217,97.03,0.0859,849,14.895,6.951,19.8
6218,96.98,-0.0505,841,15.647,5.867,17.12
6219,97.14,0.1959,871,14.467,6.258,15.23
6220,97.23,0.0492,889,14.587,5.893,20.99
6221,97.62,0.346,849,14.761,6.537,10.77
6222,97.23,-0.4416,915,14.266,6.723,16.56
6223,97.05,-0.1748,913,13.8,6.523,9.68
6224,97.18,0.0849,887,14.073,6.777,11.43
6225,97.29,0.1114,912,13.058,7.292,7.49
6226,97.34,0.0493,893,13.949,7.66,6.96
6227,97.32,0.0187,915,12.551,7.058,16.86
6228,97.23,-0.2058,893,11.621,7.689,8.64
6229,97.48,0.315,896,12.407,7.95,11.76
6230,97.65,0.2587,896,12.887,7.366,12.65
6231,97.71,0.0927,888,12.887,7.068,8.42
6232,97.78,-0.032,847,11.972,6.086,10.86
6233,98.04,0.2788,848,12.651,6.034,13.32
6234,97.91,-0.1326,834,12.374,5.645,9.83
6235,97.75,-0.2778,825,12.586,6.266,14.75
6236,97.74,-0.0559,847,12.83,6.092,12.65
6237,97.6,-0.1307,784,13.331,5.47,12.73
6238,97.75,0.0077,800,13.685,6.72,15.58
6239,97.87,0.1608,800,13.884,5.783,16.59
6240,97.99,0.1056,745,14.209,6.168,14.09
6241,97.97,0.0626,736,14.557,6.834,15.44
6242,97.9,-0.053,756,14.894,6.783,18.22
6243,97.98,0.0377,708,15.825,6.566,19.98
6244,97.69,-0.2618,738,14.238,7.215,20.03
6245,97.48,-0.2658,723,15.856,7.768,17.56
6246,97.35,-0.1861,720,14.592,6.617,20.22
6247,97.17,-0.1175,698,15.879,6.44,17.17
6248,97.19,0.0467,663,15.694,5.577,22.37
6249,97.04,-0.1597,702,15.442,6.025,29.1
6250,97.16,0.097,677,15.491,4.945,19.79
6251,97.17,0.0722,649,15.376,5.483,20.08
6252,96.94,-0.2686,655,15.316,5.189,18.15
6253,96.6,-0.3284,687,15.238,5.581,20.14
6254,96.9,0.3158,634,15.061,5.156,27.74
6255,96.97,0.1927,646,15.116,5.368,19.91
6256,97.05,0.0647,630,14.227,6.179,19.16
6257,97.0,0.0538,628,14.452,5.251,24.02
6258,96.88,-0.0429,657,13.295,6.284,22.81
6259,97.1,0.1814,640,13.107,5.854,13.21
6260,96.95,-0.1708,688,12.735,6.683,15.6
6261,96.91,-0.0378,668,12.232,6.987,15.8
6262,96.94,0.0065,650,13.135,6.133,13.75
6263,96.83,-0.1219,663,13.553,5.414,13.6
6264,96.77,-0.0344,643,12.005,5.135,14.86
6265,96.72,-0.1543,709,12.23,5.029,9.74
6266,96.67,-0.1302,733,11.705,4.68,9.16
6267,96.92,0.3004,729,13.116,4.692,0.73
6268,96.95,0.1245,756,11.959,4.993,5.21
6269,97.12,0.1136,762,12.848,4.044,7.52
6270,97.02,-0.1279,746,13.851,4.741,3.72
6271,96.96,-0.0766,775,13.864,5.033,8.4
6272,96.89,-0.1287,808,13.406,4.42,7.25
6273,96.67,-0.156,798,14.668,5.382,4.46
6274,96.69,0.132,824,14.301,5.522,0.82
6275,96.5,-0.2154,833,13.83,6.185,5.99
6276,96.35,-0.1413,856,14.057,5.655,4.5
6277,96.37,0.004,861,15.308,5.421,0.23
6278,96.43,0.0728,914,15.231,5.756,6.15
6279,96.33,-0.1961,917,15.033,4.808,5.55
6280,96.37,0.12,951,15.526,4.308,1.4
6281,96.57,0.2042,906,15.193,3.836,6.92
6282,96.8,0.25,918,15.95,3.628,3.9
6283,96.95,0.1543,938,14.684,3.434,1.84
6284,96.92,0.0633,974,14.006,3.95,6.44
6285,97.12,0.1533,936,14.159,3.507,1.38
6286,97.09,-0.086,931,13.79,3.759,6.18
6287,97.06,-0.0851,963,14.094,4.02,3.59
6288,97.22,0.1916,922,14.075,4.077,3.58
6289,97.28,0.142,943,13.221,4.129,9.93
6290,97.37,0.1625,975,13.342,4.932,11.61
6291,97.25,-0.0502,916,13.115,4.392,8.13
6292,97.22,-0.1398,940,13.04,4.693,5.37
6293,97.27,0.1223,934,11.698,4.955,8.38
6294,97.36,0.1428,897,11.633,4.448,11.36
6295,97.44,0.1017,899,12.078,4.478,10.66
6296,97.18,-0.3048,913,12.374,4.239,16.89
6297,97.52,0.2741,867,12.065,4.352,11.99
6298,97.64,0.1451,869,11.371,3.357,14.63
6299,97.52,-0.125,864,13.12,2.681,16.98
6300,97.69,0.1007,835,12.802,2.628,12.62
6301,97.67,-0.0029,818,12.229,2.894,15.3
6302,97.61,-0.0105,818,12.214,2.283,12.18
6303,97.85,0.1737,765,12.388,3.149,7.66
6304,97.67,-0.1919,760,13.638,3.242,9.49
6305,97.52,-0.2179,733,13.205,3.88,13.89
6306,97.38,-0.119,752,13.297,4.012,9.71
6307,97.28,-0.123,732,14.417,3.883,8.99
6308,97.75,0.4667,717,13.703,3.89,8.75
6309,97.67,-0.101,689,14.583,3.99,8.07
6310,97.51,-0.1324,703,14.463,4.372,0.31
6311,97.52,0.0519,683,14.508,3.825,5.01
6312,97.61,0.1529,630,15.452,3.473,-0.1
6313,97.78,0.1573,643,13.965,3.063,0.5
6314,97.64,-0.1489,656,14.397,3.028,1.53
6315,97.91,0.2614,596,14.311,2.555,-2.08
6316,97.92,-0.0028,592,13.0,2.745,-3.13
6317,97.76,-0.1517,617,14.076,2.605,-5.11
6318,97.62,-0.2091,637,13.452,2.433,-1.42
6319,97.67,-0.017,643,12.594,2.482,-4.04
6320,97.65,-0.0144,635,12.309,3.436,-12.21
6321,97.56,-0.2046,545,11.97,3.014,-6.86
6322,97.55,-0.0557,604,12.294,3.296,-12.73
6323,97.88,0.3469,611,11.822,3.565,-7.93
6324,98.06,0.1907,580,11.014,3.877,-9.45
6325,97.96,-0.0743,573,11.896,3.675,-12.65
6326,97.82,-0.1649,597,10.955,3.549,-9.37
6327,97.94,0.128,614,11.303,3.01,-9.5
6328,97.75,-0.236,631,11.096,2.9,-10.22
6329,97.44,-0.2833,602,10.748,2.646,-9.05
6330,97.26,-0.1593,644,10.232,3.013,-11.05
6331,97.02,-0.2663,644,10.556,2.86,-5.6
6332,96.76,-0.3335,669,11.204,1.788,-11.26
6333,96.69,-0.1346,673,10.808,2.085,-6.17
6334,96.53,-0.1514,683,11.531,2.122,-12.74
6335,96.43,-0.0819,697,11.291,2.74,-0.43
6336,96.45,0.0006,736,11.415,3.007,-5.0
6337,96.32,-0.1503,766,12.928,3.35,-3.52
6338,96.06,-0.2895,725,12.054,3.342,-5.37
6339,95.88,-0.2304,753,12.578,4.318,1.52
6340,95.96,-0.0088,742,12.14,3.987,-1.45
6341,95.76,-0.1591,755,13.054,4.007,-3.13
6342,95.55,-0.1851,768,13.071,3.842,-4.03
6343,95.57,0.06,748,12.581,3.496,4.16
6344,95.38,-0.2349,795,12.603,3.153,-0.43
6345,95.2,-0.1015,847,12.582,2.766,-0.07
6346,95.19,-0.0014,807,12.328,2.623,-8.47
6347,95.13,-0.0358,842,12.403,2.884,2.1
6348,95.01,-0.17,822,12.687,1.849,2.18
6349,94.9,-0.1451,820,11.238,2.45,-2.82
6350,95.03,0.1357,853,11.026,2.65,1.75
6351,95.04,0.0129,815,10.64,2.761,-1.0
6352,94.89,-0.1622,820,11.35,2.841,-4.57
6353,94.79,-0.0685,795,10.681,3.678,-1.57
6354,94.99,0.1314,820,10.553,3.869,-8.62
6355,94.92,-0.0936,778,10.746,3.513,-3.34
6356,94.94,0.0667,817,9.714,3.852,-4.26
6357,94.95,0.0316,797,9.743,3.86,-3.29
6358,94.85,-0.0541,776,9.179,4.051,-9.57
6359,94.84,-0.026,777,8.643,3.351,-8.62
6360,94.67,-0.1412,713,9.304,3.682,-11.21
6361,94.6,-0.0279,731,9.02,2.573,-4.73
6362,94.75,0.109,743,9.437,3.044,-9.61
6363,94.7,-0.047,679,8.832,2.924,-14.84
6364,94.9,0.249,718,8.822,1.657,-12.74
6365,94.91,0.053,679,10.053,3.286,-14.15
6366,94.96,0.0973,646,9.967,3.15,-16.16
6367,94.96,-0.1215,608,9.134,3.339,-18.4
6368,94.81,-0.1407,630,9.623,3.746,-20.71
6369,94.95,0.1819,601,11.267,3.496,-22.29
6370,95.15,0.1199,544,10.4,4.543,-20.71
6371,95.18,0.0363,547,10.764,4.784,-23.11
6372,95.16,0.0131,554,11.648,4.4,-19.64
6373,95.11,0.0021,577,10.946,4.588,-19.39
6374,95.17,0.0536,497,11.297,4.003,-22.79
6375,95.32,0.1465,484,11.212,4.039,-20.77
6376,95.45,0.1604,488,12.454,4.388,-20.35
6377,95.48,0.0153,471,10.829,3.892,-21.28
6378,95.47,0.0415,460,10.849,2.799,-18.89
6379,95.49,0.0343,464,11.067,3.49,-16.9
6380,95.46,-0.0115,394,10.754,3.228,-21.25
6381,95.29,-0.1914,425,11.169,3.857,-14.65
6382,95.59,0.3033,412,10.476,3.81,-12.08
6383,95.46,-0.1353,426,9.078,4.339,-12.86
6384,95.32,-0.0894,407,9.928,4.448,-14.05
6385,95.53,0.1714,372,8.67,4.504,-11.06
6386,95.6,0.0118,410,9.139,5.16,-11.85
6387,95.68,0.0394,383,8.628,5.22,-11.29
6388,95.6,-0.0126,394,7.593,5.014,-10.68
6389,95.6,0.0252,417,7.945,4.722,-10.57
6390,95.72,0.1484,427,7.383,5.014,-8.54
6391,96.13,0.3922,396,7.264,4.76,-5.38
6392,96.21,0.1216,426,8.484,4.427,-9.76
6393,96.24,0.04,478,8.136,4.291,-7.85
6394,96.34,0.0318,472,7.365,4.172,-11.6
6395,96.35,-0.0112,427,7.765,4.569,-3.42
6396,96.23,-0.0987,420,7.406,4.1,-6.58
6397,95.97,-0.2418,462,8.287,3.639,-9.29
6398,96.05,0.028,483,7.305,4.503,-6.96
6399,95.83,-0.2917,492,9.418,5.148,-8.18
6400,96.01,0.1965,523,9.567,5.135,-13.75
6401,95.93,-0.0113,519,9.566,4.402,-7.22
6402,95.86,-0.0877,536,8.944,5.497,-9.31
6403,95.68,-0.155,563,9.759,6.081,-10.7
6404,95.52,-0.0962,544,9.663,5.859,-12.52
6405,95.42,-0.1417,597,9.121,5.659,-17.48
6406,95.46,0.0276,583,10.417,5.677,-15.84
6407,95.38,-0.046,601,9.855,5.575,-18.58
6408,95.35,-0.0078,643,9.728,5.266,-21.5
6409,95.26,-0.1039,648,10.167,5.563,-15.02
6410,95.33,0.0722,673,9.707,4.895,-20.24
6411,95.37,0.052,679,9.275,4.597,-19.2
6412,95.43,-0.0274,678,9.539,5.117,-20.73
6413,95.27,-0.1967,715,10.253,5.148,-25.59
6414,95.14,-0.0496,715,8.573,5.002,-27.44
6415,94.93,-0.1972,722,7.968,6.458,-25.45
6416,95.02,0.058,714,7.883,5.642,-29.46
6417,94.61,-0.4332,709,7.65,6.256,-19.03
6418,94.82,0.2501,733,7.625,6.114,-25.16
6419,94.76,-0.0409,723,6.329,6.502,-28.12
6420,94.64,-0.1205,706,7.064,7.2,-31.44
6421,94.65,0.0368,697,6.636,6.675,-28.25
6422,94.59,-0.0728,727,6.815,6.345,-22.69
6423,94.51,-0.026,722,6.227,6.689,-27.79
6424,94.55,0.0769,708,5.534,6.59,-33.41
6425,94.61,0.0551,647,5.837,6.109,-31.79
6426,94.51,-0.0283,678,6.569,5.75,-26.33
6427,94.72,0.1699,686,6.408,5.954,-21.88
6428,94.5,-0.1782,610,6.688,5.024,-25.53
6429,94.6,0.178,670,7.634,5.613,-21.57
6430,94.61,-0.0118,647,7.257,5.436,-22.27
6431,94.43,-0.228,636,7.523,5.549,-19.03
6432,94.53,0.0279,609,8.134,6.53,-20.14
6433,94.69,0.1106,592,7.066,6.579,-23.72
6434,94.42,-0.2927,603,9.368,6.83,-16.85
6435,94.48,0.0068,592,7.966,6.982,-20.46
6436,94.43,-0.0807,552,8.504,7.467,-20.17
6437,94.43,0.0738,554,8.678,7.476,-13.37
6438,94.14,-0.3279,571,8.054,7.419,-12.03
6439,94.2,0.0655,556,9.612,7.173,-20.63
6440,94.34,0.1842,557,8.201,6.622,-15.34
6441,94.34,-0.0074,519,8.928,6.318,-14.45
6442,94.2,-0.1692,495,7.753,6.32,-11.74
6443,94.11,-0.0502,500,8.065,6.577,-16.93
6444,94.11,0.0698,530,8.25,6.388,-16.02
6445,94.04,-0.1071,527,7.651,6.594,-15.03
6446,93.79,-0.2898,509,7.904,6.518,-11.51
6447,93.57,-0.1207,507,7.16,6.413,-7.08
6448,93.3,-0.2594,495,6.587,7.162,-7.03
6449,93.26,0.0471,538,6.401,6.919,-17.68
6450,93.49,0.2054,507,6.222,7.467,-12.85
6451,93.65,0.1587,536,6.25,7.679,-14.07
6452,93.56,-0.1295,557,5.836,7.671,-11.56
6453,93.49,-0.1246,513,4.645,8.069,-16.42
6454,93.58,0.08,551,5.11,7.668,-17.98
6455,93.63,0.0025,617,4.462,7.171,-16.65
6456,93.77,0.196,561,6.211,7.102,-22.08
6457,93.79,0.1125,614,5.341,6.987,-21.01
6458,93.68,-0.1085,601,4.981,6.388,-24.99
6459,93.72,0.0352,650,5.564,6.373,-23.9
6460,93.94,0.2416,674,6.428,6.247,-23.34
6461,93.93,-0.0551,674,5.423,6.298,-24.79
6462,94.19,0.2271,674,5.291,6.353,-27.68
6463,94.02,-0.1308,675,6.933,6.853,-21.39
6464,93.92,-0.147,735,7.183,6.65,-28.79
6465,93.91,0.0642,738,6.924,7.053,-27.48
6466,93.85,-0.0439,730,6.973,7.889,-26.95
6467,93.94,0.011,765,7.388,8.018,-25.97
6468,93.95,0.0854,773,6.935,8.157,-26.98
6469,94.0,0.0722,774,8.273,7.256,-25.47
6470,94.18,0.1155,813,7.59,7.397,-30.2
6471,93.96,-0.2548,838,7.706,7.572,-25.82
6472,93.88,-0.1163,839,9.471,7.066,-28.91
6473,94.13,0.0998,848,8.435,6.574,-30.17
6474,94.04,-0.0084,827,7.379,6.276,-21.86
6475,93.84,-0.2142,876,8.826,6.321,-23.82
6476,93.68,-0.1008,902,7.839,5.886,-26.59
6477,93.47,-0.2351,883,6.909,5.88,-24.03
6478,93.41,-0.0711,882,7.412,6.688,-18.78
6479,93.41,-0.0155,917,6.047,6.478,-15.98
6480,93.42,0.0188,908,6.57,6.783,-18.55
6481,93.5,0.1247,903,5.65,7.16,-23.4
6482,93.44,-0.0897,921,6.018,7.336,-13.03
6483,93.53,0.074,876,5.713,7.372,-12.74
6484,93.67,0.0401,906,4.726,7.355,-15.45
6485,93.43,-0.3396,871,4.627,7.844,-4.29
6486,93.25,-0.1182,855,4.402,7.261,-14.8
6487,93.29,0.0284,850,4.253,6.946,-12.28
6488,93.09,-0.2932,896,4.548,6.559,-10.09
6489,93.23,0.1605,855,4.53,6.303,-4.41
6490,93.11,-0.0951,864,4.542,5.812,-12.68
6491,93.0,-0.1157,806,5.245,5.976,-7.63
6492,93.0,-0.0336,829,4.488,5.482,-10.54
6493,93.33,0.2955,825,4.521,5.991,-5.92
